,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode46,barcode47,barcode50,barcode51
83,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus swuensis,1178515,0.0068298745115034,0.0031494598151813,,0.0043504885811709,0.0058367700473109,0.0029231386275546,0.0047617310530181,0.0055259894758929,0.0083722370529454,0.0053276234061029,0.0076220493058983,0.0035059749318412,,0.0070011056027501,0.0025828009863524,,0.0037175299007229,0.0034486278818861,0.0026345274197044,0.0053931731373762,0.0044758948447461,0.0058154625630313,0.0065238448327277,,,,0.0028873247017759,,,,,,,,,,,,,,,,,0.003487359975655,
84,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus yunnanensis,1538658,0.0043059953540093,0.0029357057621776,,0.0017396946669186,0.0040102477439206,0.0029438039689512,0.0028899959471409,0.0048353699174788,,0.0034036183751068,0.0051613065174931,0.0028457403523219,,0.0053970590653296,0.0023792458456215,,0.0027257142677073,0.0020355914220256,0.0021499414853328,0.0036466713700107,0.0034527583635491,,0.0043483613796951,,,,,,,,,,,,,,,,,,,,,,
85,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Candidatus Koribacter,Candidatus Koribacter versatilis,658062,0.0036456615207006,0.002057577445972,,0.0017552958335744,0.0035747634974105,0.0034390999294023,,0.0033121012196406,0.0034139043657563,0.002228485443047,0.0028027977659168,0.0030138647323506,,,0.0026564020400413,,,0.0035891310560971,0.0020674056805115,0.0028591137348587,0.0026033455952063,,,,,,0.0025171924487942,,,,,,,,,,,,,,,,,0.0153429834462333,
86,Bacteria,Acidobacteria,Acidobacteriia,Bryobacterales,Solibacteraceae,Candidatus Solibacter,Candidatus Solibacter usitatus,332163,0.015861232836019,0.0095464682078394,0.0113636357238563,0.0072735585465154,0.0107065408126557,0.0131292884296014,0.0115964620211101,0.0128591483274284,0.0101463312636648,0.010162392217687,0.0091764918381274,0.0081413445261361,0.0140428517035802,0.010608472495468,0.0106580455388618,0.012027282295397,0.0076094486815362,0.0084745770682599,0.0119951086479558,0.0117804417962923,0.0092522750530673,0.0120777664253106,0.0084727351612157,,0.0121441624171152,,0.0100877944547067,0.0015605493133591,0.0014558930870279,,,0.0022004725555956,0.0031760787048216,0.0124924841213667,0.0017289820618111,,0.0013726111287086,,0.0084687297188785,0.0062470862470864,,,,0.0137625910176938,
87,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter,Stenotrophobacter terrae,1458337,0.0093251503974441,0.0039162138953468,0.0040404040477919,0.0033427163969938,0.0054581715795335,0.0036291311075416,0.0037917644959013,0.0063407525987732,0.0058210694682343,0.0038139669516811,0.0065335075602016,0.0036093186043968,0.005482233502538,0.0057096247960848,0.0025732549881916,0.0048791765548387,0.0027038813672024,0.0013549593830769,0.0057487768741274,0.0044176706827309,0.004108912295857,0.0058902275769745,0.0073882506220931,,0.0032050355624277,0.0010423524248409,0.0043034464394534,,,,,0.0031107156207219,0.0079344143915468,,,0.0027952480782669,0.0030619786717347,0.003691609513156,0.0062320327694767,0.0060719243868132,,,,0.0043668383173216,
88,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Arenimicrobium,Arenimicrobium luteum,1560324,0.0068727085484554,0.0045763817985354,0.0053336966327006,0.0051951480473941,0.004882070241147,0.003726511000115,0.0056600093369757,0.0054262902602438,0.0059588514447157,0.005000515758175,0.0073561256617336,0.0023946422337615,0.0034788517452043,0.003324057787248,0.0030365034025883,0.0036846522454203,0.0026809157974212,0.0044623850890181,0.0035296707193489,0.0044521070402644,0.0038374862326591,0.0058859153480839,0.0054493108679794,,,,0.0031370510671006,,,,,,0.0014115827604683,0.0073267692956191,,,,,0.004908424507927,0.0046851001632488,,,,0.0179661265520264,
89,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Brevitalea,Brevitalea aridisoli,1458336,0.0111820180294038,0.0093470737891614,0.0081340223134607,0.0047411815710347,0.0095364070263549,0.0083794125838009,0.011724225102293,0.0092793330842953,0.0111959179332481,0.0093949005078804,0.0120476165487322,0.0058749052405602,0.0078349221687208,0.0068443719059548,0.0054181550600695,0.0052349187519673,0.0020950204313092,0.0083384298554098,0.0064067051476976,0.0086623656534927,0.0076421174354461,0.0092686328544523,0.010798638554689,,0.0053112480625185,0.0008398881172113,0.0063656145080939,,,,,,0.0034639109756991,0.0058613907136048,,0.001742946214773,0.0030552594358545,,0.0065359954773743,0.0057423330311122,,,,0.0286382835928138,
90,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Brevitalea,Brevitalea deliciosa,1603870,0.0214442492709704,0.0158009675196001,0.0135508001278091,0.0090164021752972,0.0136615650459298,0.0133362259345728,0.0176439071005726,0.0162643124457144,0.01616497882895,0.0147380077944184,0.0174178393884402,0.0095583818054774,0.0152863450867414,0.013159630278209,0.0102624082530041,0.0146718520269199,0.0071576593591505,0.0136185440450722,0.013181265184746,0.0139685013324905,0.0157802882645332,0.0169739658980353,0.0159090603892914,,0.0143398989200539,0.0026108767257697,0.0294420130050306,,,,,,0.0126255517233848,0.0209212542003859,,0.0024499259026273,0.007503287788715,,0.0254363202791841,0.0212502842474912,,,,0.0638180083632768,
91,Bacteria,Acidobacteria,Vicinamibacteria,,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis,1855912,0.0186646842714225,0.0132567091136199,0.0219769125753226,0.0173235224068122,0.0130346323163601,0.0165849459421712,0.0194774089409071,0.0189098092892723,0.0186034121668968,0.0162584917363217,0.0117147035122434,0.0181579348519239,0.0278049670518969,0.0207485538226944,0.0163736385189725,0.0227102099177834,0.012595848517724,0.0141406457814706,0.0209746779077784,0.0191929515324389,0.0126325374073181,0.0112423020950094,0.0171165430855462,0.0084760437729583,0.0366636210901592,0.0026186201727018,0.0301288903456555,0.0088489809894753,0.0127245252187984,,0.0011084240225736,0.0030821371968128,0.0072705869442263,0.0230112094715104,0.0115079296344036,0.0042041596886934,0.0073035819749309,0.0060429856587207,0.0430973880629485,0.0366514800181182,,,,0.0304348253700148,
92,Bacteria,Acidobacteria,Vicinamibacteria,,Vicinamibacteraceae,Vicinamibacter,Vicinamibacter silvestris,1612172,0.0883783243345189,0.0668888989889153,0.1108988737349985,0.0746700032483372,0.0859946216633178,0.073446295446296,0.0962547414762748,0.0921320954093845,0.0938376360970333,0.0763818236561904,0.0709131903665474,0.0902474003422964,0.124680546652695,0.0968695124762623,0.0810949234022796,0.1042956375115136,0.0531387450821129,0.0657949074659685,0.0905245446184456,0.0897870940090324,0.0623888249022307,0.0741715150601817,0.0923700967543667,0.0057539267257406,0.0892069148063053,0.0069226906327103,0.1022844623712068,0.0009810967737559,0.0027609420144768,0.0059422855416668,,0.0026578530376942,0.0175837699174579,0.0732552253682306,0.0043759602332587,0.0073262386341577,0.0216189745747392,0.004425162057375,0.1363393920831261,0.1212578028862545,,,,0.135303308089594,
93,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium icense,1274631,0.0100180158379679,,,0.0021326765783521,,0.0029697453803281,0.0046601866431965,0.0037826803483746,0.0040194777412643,0.0024967189518029,0.0079430729100243,0.0032195623821197,0.0049478411727754,,0.0041402110149541,0.0086099246205458,,0.0021865635744961,0.003511449272838,0.0087089141718906,0.0029965999308353,,0.0043750173637923,,,,,,,,,,,,,,,,,,,,,0.0028960239288152,
94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium japonicum,375,0.0045179719485874,0.0038318681604013,0.0070511689016938,0.0027318913127696,0.004331224411731,0.0043183798723218,0.0052712199812398,0.0045086146059367,0.0053104656301223,0.0027315367911947,0.0047984559178853,0.003178004356975,,0.0056431607813658,0.002545292313085,0.0054210235030599,0.0038689278320264,0.0050542123860586,0.0049177384266658,0.0044262350680805,0.003589437312778,0.0064139459913918,,,,,,,,,,,,,,,,,,,,,,0.0058673604596122,
95,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium lupini,136996,0.0076235167929838,0.0037949138610216,0.00411283696548,0.0033852520842261,0.0058152443062473,0.0034856770834618,0.006573956125982,0.0047036050046196,0.0088366853703979,0.0042575487625928,0.0032606418621199,0.0042863934757013,0.0115342139439786,0.0063791860744066,0.0031901345547263,0.0078919523857179,0.0047614344479414,0.0038204352347567,0.0051779839849066,0.0070086770296648,0.0054836383046856,0.0072998527475181,0.0107324678572718,,,,,,,,,,,,,,,,,,,,,0.0040028314073856,
96,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp.,376,0.0059353804797111,0.0043415549887788,0.0073644102363898,0.0052896702073546,0.0043974995097429,0.003867387018079,0.0027993811771786,0.0048584012844765,0.0055648053389137,0.003452905248091,0.004886988761058,0.0049733494829671,0.0082026239293743,0.002706105327163,0.0039131084852515,0.0035750143217248,0.0027361760567082,0.0018317319816045,0.0040414557100268,0.0057355242016997,0.0033380001174548,0.004406391262495,0.0077654166876679,,,,,,,,,,,,,,,,,,,,,0.0021503288350603,
97,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. KBS0725,2578113,0.0086626016841201,0.0041254107567278,,0.0079127115707272,0.0104069884211242,0.006070982154074,0.010103473949502,0.0086985405599846,0.0168983886666493,0.007144590655137,0.0024778170114882,0.0093177110148521,0.0144654213517756,0.011741130342877,0.0060234538908726,0.0080327245797676,0.0030659837724651,0.0018233485060103,0.0070532699063691,0.0086401973423872,0.0083904546898056,0.0106135296064539,0.0054096987182512,,,,,,,,,,,,,,,,,,,,,0.0070898160493264,
98,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. KBS0727,2578114,0.0086558769816183,0.0085365215955083,0.0184506302152372,0.004439992415686,0.0051518297895067,0.005986591355493,0.0055762069233616,0.0055048370707071,0.002880055716002,0.0024753200439138,0.0099956645044643,0.0044467465520893,0.0058222604542402,0.0044198135828868,0.0060234544332702,0.0080329763670012,0.0073739397683433,0.0093686873755474,0.0070724025589378,0.0085507272026016,0.0030719754415596,0.0106077150393822,0.0138052553498691,,,,,,,,,,,,,,,,,,,,,0.0032171999189416,
99,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium zhanjiangense,1325107,0.0075501424978854,0.0048858064525666,0.0072729606571274,0.0051304424725154,0.006902161954754,0.0064476092573676,0.0043371499203773,0.005339271251356,0.0052232842448202,0.0050829374751927,0.0058006511595289,0.0062737814416181,0.0118403529231473,0.0077681977194973,0.0047632878649663,0.0052122802106454,0.0030321515946174,0.0038149958524396,0.0056510563203944,0.0075741556561811,0.0050645150882632,0.0089058690769154,0.0083128658182835,,,,,,,,,,,,,,,,,,,,,0.0070843235102774,
100,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Variibacter,Variibacter gotjawalensis,1333996,0.0032080481505919,0.0016464905405796,,0.0015193843369796,0.0020649492704494,0.0019298690745995,0.0020040808107194,,0.0032291168325007,0.0023817518499931,,,0.0030883786232041,,0.001756205141412,,,,0.0017510450697663,0.0027226436367378,0.0019301926045122,,,,,,,,,,,,,,,,,,,,,,,,
101,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia sp. A16,1736675,0.0036451320407566,0.0030702555769519,0.0068181668468599,0.0035957774454285,0.0034892487940039,0.0025613930267596,0.0046769904703102,0.0047557564866492,0.0054195102565368,0.00403975423292,,0.0046138962029771,0.0064854612783637,0.0047310482003378,0.0035606173464051,0.0059141781654212,0.0029340313482576,0.0021348214358112,0.0058641432751014,0.0057329193518434,0.0044826757490448,,0.0073793909431522,0.0029744820381973,0.0053025436520271,,,0.0018726591760299,0.0035193645038364,,0.0033320410894039,,0.0014663461353533,,0.0070239869760128,,,0.0026536930919106,0.0024915227171189,,,,,,
102,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Rhodoplanes sp. Z2-YC6860,674703,0.0187114002453422,0.0128752394668729,0.0294574407318715,0.0129239613024476,0.0184376855107695,0.0151208916347143,0.0188433803533108,0.0206318242592975,0.0253335038636132,0.0136582091414469,0.0172049825803746,0.0181375346456769,0.0230561493909193,0.0145842641802235,0.0178571157097582,0.0209519614313475,0.0125964741953561,0.0140175416693171,0.0137179244627782,0.0176325876811069,0.0131499393600539,0.019700031871719,0.0209773510418942,,0.0110399059866077,0.0015157557208503,0.0062786282591535,,,,,,0.0024012292510624,0.0063310049324214,,,0.0028522684957198,,0.0121220008631305,0.008047353156688,,,,0.0106547280395232,
103,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Rhodoplanes tepidicaeni,1897629,0.0055871663797498,0.0031972877875029,0.0085716344766491,0.0024145494374843,0.0042879919603128,0.0028173264305392,0.0028677236127025,,0.0039954554987934,0.0021719081475085,,0.0035726174184719,0.0055226201843196,0.0049489095390585,0.0031244798114171,0.0050814347290493,0.00234828034199,,0.0013527647715929,0.0037578497986281,0.001771297786739,0.0060927746450435,0.0056556915911917,,,,0.0022916516706266,,,,,,,,,,,,,0.0022269563068995,,,,0.0022395831775771,
104,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Youhaiella,Youhaiella tibetensis,1447062,0.0034638105355638,0.0018282059147992,,0.0018426229238328,0.0040958074853224,0.0022278681836799,0.0028700641770148,,,0.0019206423691782,,,0.0036681120344038,,0.0021446699192413,0.0031507919853663,0.0014617050118856,0.0020312809464716,0.0013943303712888,0.0025412200212064,0.0015794910203505,,0.0040834206819354,,,,,,,,,,,,,,,,,,,,,,
105,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga brassicacearum,2580413,0.0059975568389861,0.0032944018487451,,0.0036951699505089,0.0038220605987651,0.0033723634867815,0.0047881150241839,0.0048259949796469,0.0055251843301689,0.0041948719125687,0.0039338187273851,0.0041714287660562,0.0062944276244791,0.0037549435393537,0.0039974289132307,0.0052995141368549,0.0033356801651767,0.0027401458032449,0.0041880573618114,0.005216728088313,0.0028354667505764,,0.0056486469067454,,,,,,,,,,,,,,,,,0.0014325395635195,,,,,
106,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Kaistia defluvii,410841,0.0068609856377285,0.0012460541618215,,,0.0016801509227309,,0.0034085135151594,0.0045686423368012,,0.0018009845149871,,,,,,,,,0.0017024508333236,0.0018741637173578,,,,0.0028461071742641,,,,,,,0.006043016079278,,,,0.0035274832004307,,,,,,,,,,
107,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum,384,0.0052861830113014,0.003345493682632,,0.0042804540823119,0.0038850687365463,,,,,0.0025426422026459,,,,,0.0025508166464071,0.0039031159302394,0.002963536527776,0.00249170039299,0.0025639040021483,0.0032039631289614,0.0031036269639982,0.0048192771084337,0.0067280484479998,,,,,,,,,,,,,,,,,,,,,,
108,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,Pseudolabrys taiwanensis,331696,0.0052055498214751,0.0013837273659012,0.0050347776471351,0.0023687341659576,0.0030347403461268,0.0019353592373361,0.0025079065312476,,,0.002527631775549,,0.0026945630331967,0.0043597448430867,0.0030190239498332,0.0024447988708204,0.0032149962649612,,0.0018815331586849,0.0020210273324118,0.003488956007237,0.0022251118445692,,0.0036913992913949,,,,0.0016035005021922,,,,,,,,,,,,,0.001571748715938,,,,0.0026824464415321,
109,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Methyloceanibacter,Methyloceanibacter caenitepidi,1384459,0.0029182803570742,0.0037381624852627,0.00505053165362,0.0044862964472199,0.0046161918894442,0.0026258881706414,0.0032612487228615,0.0031841793144367,0.0035073422232482,0.0027545290814694,0.003172654973648,0.0042472018568537,0.0042639593737829,0.0024469820554639,0.0033203287125273,0.0048788420881265,0.0029658808036129,0.0028203807543896,0.0029482673007141,0.0040160642570277,0.0029950080271356,,0.0047794916358896,,0.0039743872502049,0.0007131884930789,0.0057330168432144,,,,,,0.0023239600278875,0.0053104575163398,,,0.0034843266919754,,0.0099617107448617,0.0058833366008567,,,,0.0019933603411598,
110,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Nordella,Nordella oligomobilis,169056,0.0081683583146981,0.0078134230629898,0.0090911945295086,0.0079310285297163,0.005942416278495,0.0069502445003191,0.0067389175566499,0.0062301238739563,0.0104375750568404,0.00656963867328,0.0082853381529707,0.0077044632259886,0.0082430653980327,0.0063621533442076,0.0060530695304653,0.011221338801424,0.0039249891019947,0.0048853435882813,0.0070766880576597,0.0083002517807527,0.0078407746430957,0.0075118273085203,0.0097756426638849,0.0013214067899979,0.0070613046680987,0.0007680491551459,0.0057049285330234,,0.0009924052517659,,,,0.0024788906964132,0.0044934640522848,0.0029176571949591,0.0016306814218562,0.0016210240891212,,0.0046914061926623,0.0036362080775451,,,,0.0031884453991123,
111,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,Dongia mobilis,578943,0.002734232582884,0.0014121947187721,0.0055555555555555,0.0017593244195408,0.0026922162287988,0.0024714241581672,0.0021742025121388,0.002215213470185,,0.0016950952000064,,0.0015312260745908,,,,0.002114164680693,0.0013955516781041,0.0016949152542061,0.0022994776168292,0.0017402945113618,0.0016541742041254,,0.0041277427736043,,0.0035327886950762,,0.0019015212256727,,,,,,,0.0026552287716884,,,,,0.0073060706300235,0.0039540463697434,,,,0.0028706980851843,
112,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Reyranella,Reyranella massiliensis,445220,0.0032810791104629,0.0019106163814587,,0.0011933128733275,,,,0.0024920393126037,,,,0.0020325954488593,,0.003261743472591,0.0012220219889487,0.003246962218095,,0.0019940179472726,0.0012301148211485,,0.0017353849507881,,,0.0208192767130652,,,,,,,,,,,,,,,,,,,,,
113,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas daechungensis,1176646,0.0054684651841049,0.0019649676730982,,0.0019470368757365,0.0029869035027316,0.0016965191647785,0.0048638231281863,0.0035292611129929,0.0070455317212855,0.0029302925041594,,0.0019329089992358,0.0064297350938124,,0.0026619301297771,0.002737776713642,0.0029574256011131,,0.0025180166862211,0.002728460361481,0.0022465092871747,,0.005483160339223,,0.0054644700547371,,0.0036256596192651,,,,,,0.001766018554232,,,0.001747744334276,0.0035899060289304,,0.0034467876266831,0.005082026384072,,,,,
114,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter tataouinensis,94132,0.0035091517833437,0.0034631755351042,,0.0031821934447483,0.0034551923724585,0.0027089384281542,0.0043082929885522,0.0055765677798325,0.0048173424343693,0.0051254758165649,0.0039224949184008,0.0039224658329838,0.0057026864709191,0.0044486132334988,0.0033970246117328,0.0067794672072752,0.004780395650055,0.0040870288306027,0.0053644425621054,0.0047733391600286,0.0033726883908115,0.0069465888666864,0.0067346625584322,0.0043513350590446,,,0.0085868447619259,0.0027123729419831,0.0024653630459322,,0.0018085209887677,0.0025829905290347,0.0024037677766668,0.0041388457760345,0.0035648475788907,,0.0032022803153825,0.0039829956590332,0.0043167843533406,0.0058036645822435,,,,,
115,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,34073,0.0065163678534644,0.003607430308463,,0.0039023147203966,0.0029246077201898,0.0034928875869975,0.0051162772126834,,,0.0049925528581333,,0.0029558023963365,,0.0068216368341339,0.0033878321987212,,0.0032322875179487,,0.002204210148499,,0.0028323442376689,0.010188618540997,,,,,,,,,,,,,,,,,,,,,,,
116,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. WG5,1707785,0.0043170551267459,,,0.0018230604666578,,0.0021356339622234,,0.0028296027868265,,,,0.0017607933943447,,,0.003689101063155,,0.0019287425663078,,0.0021272619658607,0.0026325525154926,,,,,,,,,,,,,,,,,,,,,,,,,
117,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia umbonata,864828,0.0060092643833695,,,,,,,,,,,,,,0.0038654598654955,,,,,,0.0022488599326293,,,,,,,0.0025014250106099,,,,,,,,,,,,,,,,,
118,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,Burkholderiales bacterium GJ-E10,1469502,0.0042483086322983,0.0032588533493281,0.0064675116704148,0.0023530809027123,0.0036955378249792,0.0034046982530891,0.0035637020752536,0.0034001608184314,,0.0023845060766035,0.003546646896664,0.006231086095882,0.0057256321374992,0.0043136275021273,0.0027582205387881,0.0061588062002277,0.0031476671677219,,0.0034390121150631,0.0043124649346121,0.0025653893895202,,,,,,,,,,,,,,,,,,,0.0016762424380151,,,,0.0036569853228166,
119,Bacteria,Proteobacteria,Betaproteobacteria,,,,Betaproteobacteria bacterium GR16-43,1904640,0.0062055394245651,0.0035604015533782,0.0053126596450681,0.0051944232353955,0.004108239211908,0.0055838413673499,0.0042945126633715,0.0070600553614159,0.0076274588518667,0.0051466512516138,0.0050401252398289,0.0075485709505978,0.0099487900174287,0.0075321777415731,0.0045943766009036,0.0063779063927953,0.0039306836905077,0.0033933677190088,0.0049299164811185,0.0059759213225275,0.0037755090771075,0.0064257028112533,0.008908272975642,,,,0.0028028536953095,,0.0011852731218154,,,,,,,,,,0.0034646933721558,0.0025547017345586,,,,0.0021341398514985,
120,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,Haliangium tepidum,162028,0.0029165147648559,0.0021598027484138,,0.0024630541871852,,0.0026782789356057,0.003502838507066,,,0.0031783027863119,,0.003828064151495,,0.0026051296433812,0.0014568310822516,0.0037404456009106,0.0017460547664784,,0.0033789746173656,0.0021418963630279,0.0015780787278728,0.0029451137884872,,,0.0140717599552729,,0.0055185834179969,0.0010143526574819,0.0009264774005691,,,,0.0015495204429989,0.007348340554706,,,,,0.0051516067881535,0.0043468415979673,,,,0.0011943862966009,
121,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus amylolyticus,927083,0.0030987969376594,0.0014121948858861,0.0030303030216939,0.0026781855307245,0.0022039084330357,0.0028297636463603,0.0023297412170557,0.0024920393188422,,0.001589151393156,,0.0028437055671024,0.0036548223582736,0.0032595156053096,0.0017431736349321,0.002602057223009,0.0017428117318218,0.0012961116650049,0.0050629113712617,0.0028112514066492,0.0019720635676599,,0.0039104931540878,0.0011181134376905,,,0.0031026004574383,,0.0021838114226571,0.0026882226327658,0.0011084240225715,0.00114799164877,0.001549320294439,,0.0020531633538758,,,,,0.00283258897834,,,,,
122,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Povalibacter,Povalibacter uvarum,732238,0.0021985738791392,0.001157109158898,,,0.0011573671760271,0.0012949309437291,0.0020142177974455,,,0.0014988916460042,,0.0018593459477195,,,0.0013598634793369,0.0039056046309545,,,0.0020553401362739,0.0025501581129937,0.0017069241957422,0.0042838018741633,,,0.0116936542820496,0.0011949796066166,0.0133316767675051,,,,,,0.0039042536493371,0.0227650580290617,,0.0017726770503962,0.0033798105880882,,0.0150894875054755,0.0160773995622308,,,0.0289272901107059,0.0013913836108392,
123,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Steroidobacter,Steroidobacter denitrificans,465721,0.0027230447865554,0.0015011397196533,,,0.0015717185802445,0.0012479038467558,0.001609392269399,,0.0028010557858586,0.0015734677140974,,,,0.002561245603081,0.0012000303547769,,,,0.0019688047329432,0.0018675125697036,0.0015275346240747,,,0.0024677515740114,0.0139082304002489,0.001438331783569,0.0157912455017345,,,,,,0.0057914348958454,0.0203797141394023,,0.0026531452449747,0.0041167669701486,,0.0233986247056885,0.0223583217533068,,,0.0952815484911112,0.0021967755018729,
124,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas frederiksbergensis,104087,0.0047393364928909,0.0024390463320063,,0.0031172818479865,0.002214547664255,0.0037082458779445,0.0042275796899085,,,,,,,,,,0.001882298966948,,0.0029398222530828,,,0.0071045911748164,0.0056484901151422,,,,,,,,,,,,,,,,,0.0025175199924987,,,,,
125,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas daechungensis,1052258,0.0023696682347952,0.0023259677687323,,,0.0022052905523427,0.0011524741794906,0.0030196883681604,0.0030469793819393,,0.0027545290814704,,0.0032810766192979,0.0044670050761421,0.0030994927124495,0.0030713040640834,0.0043910077680165,0.0022636587834253,,0.0031602503180017,0.0038815739029306,0.0023047698420771,0.0048192493526936,,,,,,,,,,,,,0.0029176572293066,,,,,,,,,,
126,Bacteria,Proteobacteria,Gammaproteobacteria,,,Acidibacter,Acidibacter ferrireducens,1229656,0.0023696682464454,,,0.0031667839549612,0.002413654731981,0.0016991041087427,0.0019326005556226,0.0037380589782638,,0.0025425013272121,0.0024267313795034,0.0017499726566772,0.0038578680203042,,0.0012451232672034,0.0032500223201171,0.0013955516928686,0.0010967098703888,0.0027270457764178,0.0029451137884872,0.0022877879457242,,,,,,0.001801443594946,,,,,,,,,,,,,0.0013986013986013,,,,0.0038871723313066,
127,Bacteria,Candidatus Saccharibacteria,,,,,Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20,2056494,,0.0024113337804283,,0.0017593244194231,0.0040936284647191,0.0024714242292668,0.002053388090349,0.0026304860213732,,0.0022249040553802,0.0042934478252753,0.0010937329104232,0.0036548223350253,0.0034262948578956,0.0019921972275164,0.0042283298097251,0.0010466637592673,0.0018943169375164,0.0037319510138182,,0.002366677185231,0.0034805890227576,0.0047794916358896,,,,0.0050040032026084,,,,,,,,,,,,0.0023244230449941,0.0024242424242424,,,,0.002592935079957,
128,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Chryseolinea,Chryseolinea soli,2321403,,0.0009968433294567,,0.001231527093596,0.0016794373884748,,,,,,,,,,,,,,0.0024432308104465,,0.0010251973873362,,,0.0043808546430902,0.0195807765564335,0.001865571087437,0.0118803568171675,,0.0016926184876651,0.004951895868704,0.0027032111823082,0.0014349947383526,0.0140741416293529,0.011891329114368,0.0022853913144922,0.0045422781271837,0.0033816269280124,0.004422821760283,0.0238251215349157,0.0203895733413557,,,,,
