,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode88,barcode89
86,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobia subdivision 3,Limisphaera,Limisphaera ngatamarikiensis,1324935,,0.0027322393851406,,0.0035414049691448,,0.001880739019803,0.0109911113491909,0.002786527744124,,,,,0.0028235294116682,0.00362056480811,,0.0036522461036985,0.0178044720297218,0.004153448931466,,0.0041643835616406,,0.0038640337550867,0.0047844117272857,,0.0038410153640614,0.0023966447038656,,,0.0109524053643527,0.0059131904802679,0.0026298601038299,,0.0032925062557618,0.0042352940317501,0.0022393282015395,0.006242197596348,0.0083025830258301,,0.0038567980379747,0.0020851951087759,0.0060957910014513,0.010702576007512,,0.0025075225677049,0.0032194848824191,0.0026907553559752,,0.0021917293901622,0.0068091170333249,0.0052608414425388,0.003017891787023,0.0021665851443416,,0.0034942127101987,0.0056671916889855,,,,0.0016203784563828,0.0042005781230395,0.0057245083574338,0.0049029221415175,,0.006575709592738,0.003809070348768,,0.0057151928877599,,,,0.0038394181186265,0.0020611172175201,,0.0018353410125957,,0.0031556802244039,0.0023756731167425,,0.0028909095738168,0.0020294649274918,0.0059335443037974,,0.0023103146284942,0.0035367014105578,0.0062449201460705,,0.004386391983954,
87,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Tumebacillus algifaecis,1214604,,0.0101485117184415,,0.0065815660563781,,,,0.0027476432458263,,,,,0.0075365914391382,,,0.0118074559369062,,,0.0018012309692291,,0.0181968801922281,0.0070437213136506,0.0029667126093096,,,,0.0109654818761979,,,0.0013662350524077,,0.0025815571984426,0.0294610580859105,,0.0040875502007323,,,,,,,,,0.0056381723941174,,,0.0020871567887531,0.0061310618030895,0.0432265294589952,,0.0099552425556544,0.0042707299808978,,,,0.0163855896440603,0.0054982800548863,0.0089636340085359,0.0071684523054512,,,,,0.0073471914405102,,,,,,,0.0162761647823224,0.0449953404100144,,0.0067352241887905,,,0.0040323811015286,,0.0039811331802595,,,,,,,,,
88,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Tumebacillus flagellatus,1157490,,0.0037338925782627,,0.0051764814432014,,,,0.0035860589636323,,,,,0.0032301828189166,,,0.0033212928944026,,,,,0.0059708571108731,0.0032608944535165,,,,,0.0052210912865575,,,0.0014003156631653,,0.0034628899140671,0.0188796948337135,,0.0017841962293457,,,0.0018253138258017,0.0036708751989916,,,,,,,,0.0022364409484257,0.0023974626458736,0.0242644999854862,,,,,,,0.0120753496219397,0.0045372968837708,0.0044899817820471,0.0071100805599119,,,,0.0012632638341529,0.0034017707655842,,,,,,,0.0037181930528291,0.0134626586462552,,0.0028799985777246,,,0.0034175135624271,,0.0018368274122266,,,,,,,,,
89,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,Tumebacillus lipolyticus,1280370,,0.0009045422573737,,,,,,,,,,,,,,0.0022318640758557,,,,,0.0019003594991239,,0.0013026565303958,,,,,,,,,,0.0027874647386656,,0.0022285563086011,,,,,,,,,,,,,0.003097380216711,0.0105036424839398,,0.0016547395878188,,,,,0.0027800521023631,,0.0028581541757544,,,,,,,,,,,,,0.002524598356922,0.0016431977442074,,,,,,,,,,,,,,,,
90,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus halodurans,86665,,0.0079025469982408,,0.0018173623913428,,,,0.0049916627985736,,,,,0.0029977852702078,,,0.0037386308622673,,,,,0.0072716760870141,,,,,,0.0042470457238504,,,0.0050170473368281,,0.0062706489537032,,,,,,,,,,,,,,,,,,,0.0027212932529142,0.0019814169556541,,,,0.0028350501754772,,,0.001435303579555,,,,,0.0075502988926681,,,,,,,0.0031319842098638,0.0039502197072881,,0.0048270609438998,,,,,0.0023973047036302,,,,,,,,,
91,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus pseudofirmus,79885,,0.0092993393282685,,,,,,0.00420330984148,,,,,0.0050131436461727,,,0.0046727659756099,,,,,0.007786942465914,,0.0014193060024136,,,,0.003783440567982,,,0.0061114544387077,,0.0045922976235863,,,,,,,,,,,,,,0.0033848963365009,,,,,0.0054480880361539,,,,,0.0029313411042811,,,,,,,,0.0082637416944834,,,,,,,0.0045817461874501,0.0023183816712999,,0.0042618764433113,,,,,0.0023215208553635,,,,,0.0035797921236141,,,,
92,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus acidicola,209389,,0.0039600622841034,,,,,,,,,,,0.0024265341604149,,,0.0017791498812963,,,,,0.0038171155614193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0086918441851122,,,,,,,0.0021786053451599,,,0.001976533727692,,,,,0.0019146482818045,,,,,,,,,
93,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus alkalitolerans,1550385,,0.0012192233138988,,0.0019413424985102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014304981557813,,,,,,,,,,,,,,,,,
94,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus carboniphilus,86663,,0.0014547085990159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063264448124997,,,,,,,,,,,,,,,,,,,,,,,,
95,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus ciccensis,1670641,,0.0034374806173761,,0.004561844866607,,,0.00421699300996,0.0022159672607532,0.0047849814523202,,,,0.0037749641546831,,0.0037183942177181,0.0036707834974931,0.0034996882471802,,,0.0021948725189172,,,0.0056517290226571,,,,0.0036254172835756,,0.0033103057767151,0.0046796136113983,0.0023660643088678,0.0048798260356153,0.0020340678690868,,0.0024752392193071,0.0021855336278983,0.0159051637181118,0.003852889158854,,,,,,0.0043944839711029,0.0024733491318122,0.0057608563202146,0.0014371022072465,0.0033239052315584,,,0.0049572893476228,0.0029292561056676,,,0.0021824158640767,0.0030491591301333,,0.0031600882638601,0.0020519787638771,,,,0.0026161121201207,0.002762090747749,0.0019444739352361,,0.0021950246295569,,,,0.0027160965285939,0.0034870901950968,,0.0022056409697883,,,,,0.0015847901099845,0.002221052118666,,,0.0056572524135846,0.0033032647069328,,,0.0037730864151777,
96,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus circulans,1397,,0.0113179769146546,,0.0090659972638215,0.0024415844742334,0.0038930481847642,0.0042245243616642,0.0052680185093545,0.0062100780532707,0.0028992607737102,,,0.0096751352441366,0.004620161141957,0.0042794009611901,0.0082471593719609,0.0054376802394909,0.0031553863318488,,0.0036461730648838,0.0065141871150387,0.0025450676521943,0.0103806680163855,,,0.0053280733751791,0.0070439478680149,0.0038396102070458,0.0040058002147772,0.0091533301544445,0.0031626711027674,0.0093353873472633,0.0042850068651386,0.006492878637579,0.0044005980856767,0.0041200544996503,0.0065615486491353,0.005882944613577,0.0045991816475914,0.005276299469542,0.0073296448628477,0.0044692024703993,0.0048193152066992,0.0083968799558232,0.0054062959474321,0.0087443391337229,0.0050391271797084,0.0044105538711558,0.0064851111599857,,0.0120701670873251,0.0073222394718123,0.0039719924556652,,0.0050174670835388,0.0041548844960384,0.0049819814638957,0.0052863407536619,0.0067423707344609,0.0028409404413251,0.0108051249429865,0.0040162642907688,0.0040454223624587,0.0087101132649592,0.003855224151882,0.0043098764525949,0.0039099101998354,,,,0.0127969511677261,0.0092232101532107,,0.0081335958004625,,0.0057583656062561,0.0039735794382526,,0.0054446376201675,0.0027934395142033,0.0081183469303805,,0.0103467443084608,0.0109524385449394,0.0054372496398141,,0.0290017456557489,
97,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus dafuensis,1742359,,0.0243161091883523,,0.0075963149816373,,,0.0028299702773596,0.0072631420228549,0.0047502699015805,,,,0.0165766822732248,,0.0031459867094181,0.0226614546052436,,,,,0.0207182261639934,0.0032001233829152,0.0056165216961899,,,,0.013286693383862,,,0.0224906864105585,,0.008878436174737,0.0021988921103689,,0.0058424435401197,,0.02702576424156,0.005816262828549,,,,,,0.0153101189237885,,0.0079515464522033,0.0042747370316297,0.0029253413780756,0.0062463954105403,,0.0326307260415404,0.0063079182321758,,,,0.0080305387242624,,0.0135603454135158,0.011754945071411,,,,,0.0085724551857716,,,,,,,0.0285888818380839,0.0165941244460808,,0.0153085721179489,,,,,0.0107920917033328,,,,0.0038931806700544,0.0085504202502665,,,,
98,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus filamentosus,1402861,,0.0016302676343129,,,0.0119783645914128,0.0095938592993603,0.0100738532767972,,,0.0056371915814596,,0.0062451281636311,0.0017478243999113,0.0098952712308735,,0.0026713537847941,0.0142817432374764,0.00501759091614,,0.0073028482582355,,,0.0017270615028597,,,0.0153297965161469,,0.0057993054131317,0.011043572410804,0.0020883383845932,0.0043843354073963,0.0042884042441904,,0.0200875158602748,,0.0106431497422777,0.0204553640146224,,,0.0111089846756416,0.0192916164320586,0.0134252029068609,0.0031342338340149,,0.0196478478262294,,,,,0.0084639953007398,,,0.0062703425941543,0.0116188467527526,0.0036911962077478,,,,,0.0051293802814107,0.0268423428679489,0.0046587226468486,0.0134470517560014,,0.0075250700759535,0.0061504035434643,0.0079330028251515,0.0033631243725472,0.0026611078263395,,,0.001449817625047,,0.0017380592406668,0.0054725956645627,0.0085812573759414,,0.0045296133041038,0.0034877147661633,0.0089896733336557,0.0222280684296585,0.0091750934480844,,,0.0106618551522806,,0.0017276937373198,
99,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus funiculus,137993,,0.0010422631217676,,,0.0062341776689338,0.0037614914906813,0.0049958937542884,0.0013026552863476,,,,0.0031182253995195,,0.0047278099019667,,0.0013294654175773,0.0154012927318135,0.0026790188640484,,0.0041614382925452,,,,,,0.0063955880461791,,0.0021500772675378,0.0064569281175358,0.0018739221574689,0.0051791954568282,0.002187612717991,,0.0077780593517806,,0.0068690321497752,0.0108683039177367,,,0.0061748925293311,0.0058733481202992,0.006617750198932,0.0025137369452584,,0.0113989388378806,,,,,0.0059700269089652,0.0014897789140056,,0.0031211848392304,0.0073611519450169,,0.0015884601786313,,,,0.002902362850125,0.0150887008716028,,0.0100585427727413,,0.0027326227681838,0.0047348104660456,0.003118981909868,0.0017529283850815,0.0013804821066929,,0.0010992866284511,,,,0.0037663779103541,0.0039857428070458,,0.0028130205950125,,0.0035514706451377,0.0110727796132096,0.0038529548992905,,,0.0054456352595336,,,
100,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus licheniformis,1402,,0.0023098129887719,,0.0026527409530355,0.002384371740058,,,0.0024777188884056,,,,,,,,0.0022572525207844,,,,,0.0035302514661861,,,,,,,,0.0031493403061248,0.002226035450488,,,,,,,0.0056193598826258,0.0026830691693217,,,,0.0049392879421238,,,0.0031864787164392,0.0041072674253866,0.0029176073810955,,,,0.002978352372751,0.0030657775506411,,,,0.0030609188293483,,0.0036216692417508,0.0017138960014292,,,,0.002324887559023,0.0061039189596966,0.0026255890781495,,,,,,0.003232006875596,0.0026488603639589,,0.0026450178273094,,,,,0.003113236186957,,,,,0.0034041300264285,,,,0.002132650129384
101,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mannanilyticus,1418,,0.0211125449807889,,,,,,0.0120714553092981,,,,,0.0065863929452929,,,0.0134043297424957,,,,,0.0172160052829298,,0.001937136237568,,,,0.0062808340342463,,,0.0112313715444423,,0.0131178396222059,,,,,,,,,,,,,,,,,,,0.0028987567226355,,,,,,,,,,,,,0.0097418216926467,,,,,,,0.0085755853331313,0.010788289218703,,0.0122245617297807,,,,,0.0035476922557977,,,,0.0016467685382701,,,,,
102,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus marisflavi,189381,,0.0028954653246771,,,,,,,,,,,0.0019540488904084,,,0.0017693664703872,,,,,,,0.0032938155144431,,,,,,,0.0025552556045521,,,,,,0.0029724472939619,0.0047279001873001,,,,,,,,0.001908791798696,,,,,,0.0020226063899938,,,,,,,,,,,,0.0019550830317619,0.002267824742184,,,,,,,0.0025141621087648,0.0016902612836522,,0.0015004298084147,,,,,,,,,,,,,,
103,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mediterraneensis,1805474,,0.0022087739262087,,0.0019081215067898,,,,,,,,,0.0017413816342757,,0.0035790267546564,,,,,,,,0.001485680866847,,,,,,,,,0.0025465849859534,,,,,,0.0025177299201077,,,,,,,,0.00288180521025,0.0011715799079883,,,,0.0012738794518752,0.0023774832655349,,,,0.0017121568213517,,0.0014789855888842,0.0012009369542715,,,,,0.0083945623464562,,,,,,,0.0032074202536937,0.002065366583908,,0.0017880043784129,,,,,0.0025104975762869,,,,0.0019360790780767,,,,,
104,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium,1404,,0.0009812693880935,0.0045161227255317,,0.0172706080924263,0.0199658834633693,0.0151109671349262,,,0.011611167987287,,0.0160738344507854,,0.0288514421260781,,,0.0433571923105193,0.0152512319972857,,0.0152173235751356,,,,,0.0050100212143049,0.026687443800206,,0.0180059548105059,0.0214390549096876,,0.0127024659722798,0.0049327927394182,,0.0343353380819907,,0.0174392004451637,0.0503281717507687,,,0.0277972657272901,0.0314211615783818,0.0355693405580093,0.0098327376508732,,0.0440794429049435,,,,,0.0106518278352337,,,0.0159865888561254,0.0235937949793561,0.01192660401477,0.0018457542342887,,,,0.0093337345719927,0.0462761348953023,0.0057666730949517,0.0320386767985234,,0.013498005180012,0.0132908851701875,0.0198349705794607,0.0075259578606221,0.0071279033312922,,,,,,0.0137921501741647,0.0169256102491483,,0.008756524554367,,0.0156548716711161,0.0307216754758592,0.0176398272365208,,0.0025361388251724,0.0214452341935255,,0.0143019369598027,
105,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mesophilus,1808955,,0.0012095272188128,,0.0014880595409569,0.0025236861180547,,,,,,,,,,,,,,,,,,,,,,,,,0.0022338218732812,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016939084385358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus methanolicus,1471,,0.008106797749185,,0.003985461008367,,,,0.0041185657261516,0.0038687066431437,,,,0.0058488637121036,,0.0052476230346949,0.0060069491745448,,,,,0.0074682307053783,,0.0082321582187374,0.0206018418087479,,,0.006152700073229,,,0.0035584431524692,,0.0071418687127002,,,0.0017077280476278,,,0.007399279530148,,,,,,0.005584223144931,,0.0085338222529134,0.0035953040384997,0.0019775178951976,,,0.0059120391147641,0.0050060655686896,,,,0.0034834658527423,,0.0038481465151723,0.0043661620692477,,,,0.0018939833752698,0.0093080198936867,,,,,,,0.0072861773725587,0.0039549767363449,,0.0061753894915184,,,,,0.0037360705814445,,,,0.0035350460188795,0.0061018488877008,,,,
107,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus onubensis,1571209,,0.001472230633365,,,,,,,,,,,,,,,,,,,,,0.0028027349175109,,,,,,,,,,,,,,,0.0038903638376707,,,,,,0.0050105764759796,,0.0044209656293194,0.0045446592205526,,,,,0.0034879678174341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042226539625411,,,,
108,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus oryzisoli,1737571,,0.0024471175250253,,0.0026426876422074,0.0022422013732537,,,0.0029574159002547,,,,,0.0039703539294994,,,0.0032107578251106,0.0056211359955923,,,0.0020297223020607,0.0044399363417587,,0.002945372378118,,,,,0.0027960854788123,0.0026010312047307,0.0038487871915494,,,,,,,0.003526486103557,0.0028973999873088,,0.0034435968016727,,0.0042854547512451,0.0078257282152139,0.0027770169403313,0.0041806219532571,0.0060055853833998,0.0025132742993728,0.0028079913900075,,,0.0039254794954343,0.0026253965335151,,,0.0038306088723919,0.001541391194947,,0.0023404136029673,0.0015209031986891,0.0019347583683668,0.0084383545398226,0.0034664466950183,0.0024694876742387,0.0034771708552139,0.0027054743892727,,0.0030377443337994,,,,0.0032565830018691,0.002313000806869,,0.0040653453979669,,,,,0.0037716998285057,,,,0.0090223345133825,0.0060539057296771,,,0.0294933670625127,
109,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus paralicheniformis,1648923,,0.0026237413942121,,,,,,0.0021924412017595,,,,,0.0030603113966497,,,0.0040879069882927,,,,,0.0035548095468391,,0.0023873315936732,,,,,,,0.0017026382795432,,0.00459644063815,,,,,,0.0019272828631631,,,,,,0.0039922303862694,,,,,,,0.002930014909845,,,,,,,,0.0011130868060133,,,,,0.0047303284555477,,,,,,,0.0033664763330555,0.0037886811663379,,0.0026466926267649,,,,,0.0025896994852961,,,,,,,,,0.0017612740481109
110,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus smithii,1479,,0.0018211785732533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013762953087584,,,,,,,,,,,,,,,,,0.0015596151092913,,,,,,,,,,0.0012810464723982,,,,,,,,,,,,,,
111,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus songklensis,1069116,,0.0075331943825838,,,,,0.0023314339058556,0.0019538618828979,0.0046912409964318,,,,0.0054531303729539,,,0.0027213452127889,,,,,0.002618265627841,,0.0071929255312863,,,,0.0056713928510957,,,0.0027590951171572,0.0019600644377469,0.0038147945960661,,,0.0017804481059424,,,0.003137018258619,,,,,,0.0046809540035388,,,0.0022350941622544,,,,0.005955101390065,0.0035885399263367,,,,0.0036279411640741,,,0.0009054712146782,,,,0.0022736238254456,0.0063882539313246,,,,,,,0.0049729631713422,0.0018484714918853,,0.0046922264454523,,,,,,,,,0.0032187211448753,0.0095199058361158,,,,
112,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. 1NLA3E,666686,,0.0058023016334293,,0.0053349218385179,0.0025292459974893,0.0030387296247256,0.0038965614668652,0.0028071702874255,0.0058935885937315,,,0.0060482702407093,0.0051956462035172,0.0061318309980719,0.0035349318010969,0.0051007611942827,0.0081281134131959,0.0023246957961781,,0.014175650632799,0.0038391863484421,0.0068077286723859,0.0069960586903699,,,0.0051893193886384,0.0062539348156167,0.0063795446503943,0.0042958287868256,0.0090964595470977,0.0052030450499121,0.0065785145961513,0.0070341854207511,0.0063813811421882,0.0049516040619171,0.0040983265771578,0.0105484966712232,0.006007049753953,,0.0063368444339638,0.0188100417474479,0.0045184521464798,0.0045156527014703,0.0039489701066335,0.006167185602006,0.0039014321106073,0.0019984450505176,0.0042510749569834,,0.0045419421264292,0.0050570756104872,0.0055740252733144,0.0022451303356068,0.0054213543568391,0.0077611258668725,0.0022695656862949,,0.0026586097534571,0.0025247588605631,0.0022144578004469,0.011628180029764,0.005129694565522,0.0063520665760216,0.0053344220509059,0.0289375736844888,0.0024003610445971,0.0059098086567912,,,0.0023850719943894,0.002409715973978,0.0063992566882944,,0.008565096667968,,0.0048324422254692,0.0032391199761936,,0.0041625379845624,0.0061153639104863,,0.0097424688903286,0.0058466734818689,0.0087228339632102,0.0065879093718367,,0.0072798555540726,
113,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. X1(2014),1565991,,0.005993507188278,,0.0053820297675744,,,,0.0019045248541117,0.0043086851464097,,,,0.0047117923869416,,0.0045397618045592,0.0049803678617263,,,,,0.003358556746205,0.0039914049989078,0.0073273961680183,,,,0.004903852046873,,,0.0062086132926844,,0.0038381042696244,,,0.0030499229495284,0.0020325360504676,,0.0035423307150384,,,0.0043652578564553,,0.0014396712772689,0.0033135401930291,0.0045617840559397,0.0036476281537347,0.0035147578854445,,0.0040436555271785,,0.0040627152720193,0.0044213939168499,0.0019991053559419,0.0033620182057826,0.0030114324429404,0.0033730942456073,,,0.0011858955259087,,,,0.0022777977637722,0.0046440429552016,0.0020497754267569,,0.0027767076814078,,,,0.0032309795262184,0.0039154177992574,,0.0048498193957401,,,,,0.0033515806319986,0.0016894530590437,,,0.0074776592028678,0.0050518222700465,,,,
114,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. Y1,352858,,0.0023920134888976,,0.0018849993327617,0.002744060747707,0.0019017061631737,0.0054212429412681,0.0031336672912521,,,,,0.0035769633309613,0.0047820384183031,,0.0031132314114214,0.0053704104540258,0.0021602574667903,,0.0045656246295177,0.0044800398781037,0.0023413136185433,0.0026019176511124,,0.0021710174596195,0.003744830020556,,0.0096853379789721,0.0032606749633761,0.0037165101274013,0.0014436504365146,0.0038334160879451,0.0031471386904994,0.0042408141164684,0.0020200860541108,0.0025093664637929,0.0061882700988691,0.0022811649914088,,0.004158503266268,0.0114912037125171,0.0039917454485033,0.0081324558807957,0.0042525293928409,0.0056989587001547,0.0025426328285207,0.0012204139124011,,,0.0038077379460231,0.0032347017471999,0.0026855064059168,0.0017565881230158,,0.0184825432283457,0.0026931864377265,0.0027027236253205,,,0.0041292716621755,0.007513055099828,,0.004908489676032,0.0033381778867182,0.0043360447528978,0.0019619259403547,0.0030600841817021,,,0.0013146873692579,0.0020807955776557,0.0021606377342555,,0.0039681518177293,,0.0047616044987671,,,0.0025073742630822,0.0055844575930625,0.0107045544740496,,0.0042299285162923,0.0039733582937402,0.0042547918443862,,0.004888745286799,
115,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus weihaiensis,1547283,,0.000786363359234,,,,,,0.0018749643354106,,,,,,,,,0.0035312747406488,,,0.0012384534880294,,,,,,0.0029357683319325,,0.0018191031851919,,,0.001476004482433,,,0.0026611523415046,,0.0021360276985254,0.0034531426461274,,,,0.0034681422186941,,,,0.0042128911630714,,,,,,,,,,,,,,,,0.0064257175736188,,0.0025418607651893,,0.0017910802523449,,,,,,,,,0.0014302917655055,,,,,,,,,,,,,,
116,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus wudalianchiensis,1743143,,0.0042309246648688,,0.0026869616215043,,,,,,,,,,,,,,,,,0.0026308310930455,,,,,,,,,,0.0019229394528024,,,,,,,0.0031026346347383,,,,,,,0.0021834473670176,,0.0025733081680777,0.0027334105968535,,,,,,,,0.0023425055038264,,0.0023470642925803,0.0014359515517506,,,,,0.0027752501822881,,,,,,,0.0022012522767368,0.0014090049584047,,0.0022471865090983,,,0.0026112895917994,,,,,,0.0013800504490429,,,,,
117,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus firmus,1399,,0.0014910026246334,,,,,,0.0028315693786563,0.0052795203992281,,,,0.002541807083319,,0.0022932928688661,0.0036568812718977,,,,,0.0019404148540177,0.0027477477737846,0.0030561104938544,,,,,,,0.0032978327532076,,0.0031416579943482,,,0.0030678511756398,,,0.0040018220068627,,,,,,0.0048762029493424,,0.0038363161711645,0.0025817524824035,,,,0.0027666394057139,0.001803179608592,,,,0.002039316371857,,,0.0016552636164485,,,,,0.0017383404233694,,,,,,,0.0012634067663734,0.002470249217198,,0.002729410825831,,,,,0.0024632192049324,,,,,0.0064890325077263,,,,
118,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cytobacillus,Cytobacillus kochii,859143,,0.0036436374389889,,,,,,0.0023632072438355,,,,,,,,0.0012026686379807,,,,,0.0034778180905487,,0.0014605204201746,,,,,,,0.0037013900091884,,0.0029240037390373,,,,0.0020321227573409,,,,,0.0044824840144914,,,,,,,,,,0.0033222396765911,,,,,0.001331101618119,,,,,,,,0.0027733551557662,,,,,,,0.0018211880069003,0.0016778534004099,,0.0027896739722434,,,,,0.0014277624228577,,,,,0.003075160411132,,,0.002297496155459,
119,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Domibacillus,Domibacillus robiginosus,1071054,,0.003725527626963,,0.0099048759722596,0.0042179492903592,0.0047598807704585,0.0071940125903159,,,0.0029391857982297,,,0.0018834610502499,0.0075253352928809,0.0066502682861474,,0.006323898916019,,,0.0039453880031237,,0.0066802160233228,0.002151796453888,,,0.0097880300540474,,0.0025742467072137,0.0060005989049671,0.003626395648113,0.0038749029776904,,,0.0089411915275708,0.006609529029165,0.0054218733053261,0.0099190543157763,0.0089689846568877,,0.0070582359583574,0.0130645234532559,0.0090851438977303,0.0027720055807456,0.0036775025804911,0.0070454582578621,0.0078564704563376,0.0149406157225486,0.013144251244979,,,0.0023802696180129,0.0053147310649934,0.0030053238693543,,0.0064822903699422,0.0091553211532483,,0.0119634445795823,0.0030914793108686,0.0021936696957085,,,0.0064827258705068,,0.0021431202617094,0.0025199108431211,0.0039745810681472,,0.002654788676162,0.0049001345850725,0.0026318063505963,0.0012561690104672,,0.0018136960318118,,0.0036817103104925,0.0155213928921789,0.002101391890317,,0.0056517949437264,0.0094936708862827,0.0042320449014253,0.0022095054735064,0.01047332198252,0.0058043102903161,,,
120,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Fermentibacillus,Fermentibacillus polygoni,1652104,,0.0010732596163767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Mesobacillus maritimus,1643336,,0.0010055760311971,,,,,,,,,,,0.0019385681487925,,0.0027297889938616,,,,,,,,0.0048463067360365,,,,,,,0.0019231384634801,,0.0023163120566831,,,,,,0.0076904881542594,,,,,,0.0085467129161737,,0.0036653535203089,0.0026090792940138,,,,0.001535336826466,0.0031647950035473,,,,,,,,,,,,0.0013569016618697,,,,,,,,0.0014118747728416,,0.0022718098820876,,,,,,,,,0.0013221302152356,0.0052712727179312,,,,
122,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Metabacillus niabensis,324854,,0.0019130190481035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014154531959674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
