,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode87,barcode88,barcode90,barcode91,barcode92,barcode93,barcode95,barcode96
331,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas jannaschiana,86,0.0003026437871047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001987343853196,,,,,,,,,,,,,,,,,,,,,,,,,
332,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas neptunium,81032,0.0038059601942029,,,,,,,,,,,,,,,,,0.000613217983881,,,,0.0002990901363221,,0.0010811710196881,0.0008840707093005,,,,,,,,,,0.0002550178512495,,,,,,,,,0.0004184463624034,,,0.0003121939134127,,,,,,,,0.0003102332276894,,,,,,,0.0004986902588787,,0.0056890478262771,0.0004211037358443,,,,,,,,0.0001821088633164,,,,,,,,,,,,0.0003568815688513,,,,
333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas pacifica,1280941,0.0010394591079606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008354874517431,,,,,,,,,,,,,,,,,,,,,,,,,
334,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas polymorpha,74319,0.0005872849382982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003671870558697,,,,,,,,,,,,,,,,,,,,,,,,,
335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,Tabrizicola piscis,2494374,0.0015668563798394,0.0003662438568606,0.0089963494966937,0.0185086554758582,0.0014866093155871,0.0029658746918842,,0.0012641857680708,,,,,,,0.0003326302394606,,0.0002272952628371,,,0.0023995747138062,,,,,,,,0.0020578519751171,,0.0017782921146551,,,,,0.0133009236119532,,,0.000568085477427,0.0009518788282888,0.0003845748095473,0.0013075390318735,0.0022534174362693,,,,,,0.0030598870466097,,,0.000889265863248,0.0008910153296874,0.0004433349384192,,0.000825185518161,0.0002765908303915,,,,0.0002452222531029,,0.0014392087676894,0.0003395585738539,0.0084296211655088,0.0004480488336242,,0.0009927374470636,0.0006276305151822,0.0004346026490715,,0.0012338132550389,,0.0003121194166949,0.0028188277416738,,,,0.0001827472725764,0.0005444934873815,,,,,0.000323993261891,,0.0011295860578129,,,
336,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas aestuarii,568898,0.0009446051789841,,,0.0006117043338576,0.0007075022449506,,,0.0009469112168164,,,,,,,,,,0.0005956982925913,,,,0.0005384149805847,,0.0003669003246731,0.000906872165164,,,,,,,,,,0.001460720505167,,,,0.0004008030849037,,,,,,,,,,,,,,,,0.0004125313957425,,,,,,,0.0002448272173077,,0.0007731727051951,,,,,,,,,0.0006055140248963,0.0014801942279584,,,,,,,0.0007403890007403,0.0011185682326621,0.0005059306312888,,,,,,
337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas frigidaquae,487318,0.0004838821164153,,0.0004262370278137,0.0004285842996372,,,,,,,,,0.0004176673279732,,,,0.0001671697237055,,,0.0003112640984326,,,,,0.0004592771813849,,,,,,,,,,0.0004050230713134,,,,0.0002821851968115,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003630133008073,,,,,,,,,,,,,0.0003942107337956,,,,,,,,,,,
338,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Siccirubricoccus,Siccirubricoccus deserti,2013562,0.0003225880794902,,,,,,,,,,,,,,,,0.000261986365627,,,,,0.0004407643932475,,,0.0009725867864453,,,,,,,,,,,,,,,,,0.0004233060200163,,,,,,,,,,,,,,,,,,,,,0.0001697792869269,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Geminicoccaceae,Geminicoccus,Geminicoccus roseus,404900,0.0004377981059471,0.0002154243860404,,0.0004526592557259,0.0002721162480611,,,,,,,,,0.0002434999176957,0.0007880082653413,,0.0001671697237055,,,0.0001830965284916,,,,0.0004366307953114,,,,,,,,,0.0007160994477103,,,,,,0.000383780803229,,,,,0.000209073666574,,,,0.0003777290926948,,,0.0003490726303786,,,,0.0002412961047914,,,,,0.0002288741028952,,0.0001136703513559,0.0002551388672128,0.0001977883664479,0.0001742463843875,,,0.0003857337843451,,,,,,0.0002125586750512,0.0002604166666666,,,,0.0003231952095674,,0.0002221386828882,,0.0001826971724099,0.0001013900576917,,,,,
340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum brasilense,192,0.0013332271528632,0.0018941754983741,0.0027094787314757,0.0029201667699157,0.0023146159343366,0.0053452045673973,0.0004246644065899,0.0013629984102611,0.0012256153610438,0.000682772680769,0.0014659876296624,0.0026676821960962,0.0017887487155597,0.0020598109548378,0.0025204136328141,0.0031255814469915,0.0010629477999539,,0.0003813770699692,0.0003883696693043,,,0.0003864319107951,0.00060738162911,,0.0007806784297629,0.0006999384926787,0.0002590184693477,,0.0014637515734606,0.0007473487565789,,0.0012334816096438,0.0004507334157009,0.0005997293132328,0.00056207114013,0.000465728015073,0.0005936474912057,0.0004673698301002,0.0004278377704815,0.0004625363857844,0.0003323514966186,0.0010220007560243,0.0006559317565047,0.0005671783107584,,,0.001250270509401,,,0.0032276581835541,0.0008920961995534,0.0008849860184521,,,0.0006342990037363,,0.0006480610696621,,0.0032702632687203,0.0006156450199445,0.001268094403111,0.0006747268390718,0.0007793884037332,0.0013477166757244,0.000509917367059,0.0008920049056821,0.0017527896118164,0.0007127577003385,0.0005676166524841,0.0008855454475394,0.0004617562929901,0.000573920907034,0.0022704895627267,0.001458274844542,0.0003217175393408,0.0009057241886766,0.0002984221985524,,,0.0004459449937929,0.0017111569526907,0.0007747286935206,0.0002716294475931,0.0004700787049462,0.0005313410170023,,0.0005439412814375,
341,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum sp. TSH58,664962,0.0007799555784647,0.0016755467796164,0.0012236404084122,0.0023719200053718,0.0014103718263229,0.0025165502635402,,0.0002989296241039,,,0.0006386522890135,0.0018683177040679,0.0008533715363576,0.0002973226789929,0.0018510676901467,0.0009664434415244,0.0007961286587,,,0.0003432233959214,,,,,,,,,,,,,0.000516174382555,,,,,,0.0004490640049006,,,0.0002270162369832,,0.0003046526826254,,,,0.0007141149886574,,,0.0005045502174396,,,,,,,,,0.0023367148168254,,0.0003917338804639,0.0002422325105217,0.0002879746197919,0.000471384346432,,,0.0011394557003262,,,,0.000191612374961,0.000305637033812,0.0015773242250464,,,,0.0001662476350302,,,0.0003977315265915,,0.0006309947663294,,,,,,
342,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,Reyranella,Reyranella massiliensis,445220,0.0020046550099693,0.060257980603082,0.0017774164216066,0.0020586776748952,,0.0011466649393693,0.0003711886300458,,,0.000294591538598,0.0004577782904447,0.0008747330625955,0.0013154977803149,0.0006615366484645,0.0002977017771196,,0.009408949271001,0.0013314237269769,,0.0003295730675856,,0.0007713967982496,0.0002570364753015,0.0024326318206405,0.0011093481590472,,,,,,0.0001724641943063,,,0.0002262368641202,0.0008811740197661,,,,0.0003790358537931,0.0001945242528308,0.0002216588206445,0.0007861397467751,0.0008882023280062,0.0004186633049553,,,,0.0004280893367878,,,0.0005647663037665,,,,,0.0002542185053625,0.000303721755685,,0.0004110461426149,0.0001961801684355,0.0003353528377741,0.0007230131873493,0.0005245775010763,0.0011713164275351,0.0003964171153328,,0.0002067479673958,,,0.0002955953869082,,0.0008590575859537,,,0.0025449841584214,,,0.0005315218013005,0.0003608963981976,,,0.0009464808122526,0.0004918776108356,,0.0010935056620744,0.0003164330830699,,0.0011354483137626,
343,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,Erythromicrobium ramosum,35811,0.0003724862419722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002692318123262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Porphyrobacter,Porphyrobacter neustonensis,1112,0.0005500299416792,,,,,0.000730028574593,,0.0005216038118619,,,,,,,,,0.0003192142572633,,,,,,,,,,,,,0.0011869876444622,,,,,0.0005656652060948,,,,,0.0004898154055223,,,,,,,,,,,,,,,,,0.001083644367089,,,,,,,,,,,,,,0.0003345175122969,,,,,,,,,,,,,0.001194079247292,,,,,
345,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas koreensis,93064,0.0006451761561326,,,0.0003291842475611,,0.0005521645619398,,,,,,0.0006264933181105,0.0005847342591625,,0.0005272321780597,0.0003428317905622,,,,,,,,,,,,,,,,,,,0.0004650325352102,,,,0.0005624091338026,,,,,,,,,,,,,,,,,,,,,,,0.0003844981070719,,0.0006832402077766,,,,,,,,,0.0001821088201476,,0.0004811432337537,,,,0.0002928912076231,,,,0.0003372870875259,,,,,,
346,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp. PAMC25046,2565556,0.0007143021728611,,,0.0005585947240135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005789334981994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Bacteria,Proteobacteria,Alphaproteobacteria,,,Micavibrio,Micavibrio aeruginosavorus,349221,0.0009895955690442,,,,,,0.000371190167474,,0.0004668092380657,,0.0002477936831672,,,,,,,0.0005080944977875,,,,,,,,,,,,,,,,0.000199920031988,0.000210920509104,,,,0.0001023454157783,,,,0.000308939963521,,,,,0.0004794451976058,,,,,,,,,,,,,,,,,,,,,,,,,0.0001719777461302,,,0.0003403614997399,,,0.0003402054841124,,,,,,,,,,
348,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter denitrificans,32002,0.0010481008357497,,,0.0002742834558751,,,,,,,,,,,,,,,,,,0.0003163734880357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003910465394563,,,,0.0002123805638388,,,,,,,,0.0001859798922493,0.0002416774542467,,,,,
349,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter insolitus,217204,0.0037243653890191,0.0004702626063231,0.0008185000955053,0.0005576480177277,,,,,,,,0.0004408687510948,0.0003505514640725,,,,0.0004845544263308,0.0002381891085611,,,,0.0011882904256886,,0.0007032429823716,0.0011110715123896,,,0.0001818058766685,,,,,,,0.0002679528769135,,,,,,,,,0.0002148233486576,,,,,,,0.0004840587482173,,0.0006072461145115,,0.0003953770358415,,,,,,,0.0001146051369282,0.0003013450072277,,0.0012821781284922,,,,,,0.0023782163411131,,0.0002743872298815,0.0004201282559276,,,,,,,,,0.0003065100148205,0.0006930681873248,0.0004594941726,,,,
350,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter spanius,217203,0.0199465416282688,0.0014587588520712,0.0009728961559438,0.0012856044962473,0.0012252918527239,0.0005733633423391,,,0.0003209944993215,,0.0005336836963817,0.0017123700814324,0.0010327313912527,0.0004609735868392,,,0.0022649274143936,0.0010162892673118,,,,0.004685086321009,,0.0014084577926465,0.0030666952748844,,,,,,0.0002521029547609,,,,0.0007693809509336,,,,0.0003698761749255,,,,0.0004110017411288,0.0008792713552921,,,,,,,0.0010056536924337,,,,0.0008355129444384,,,,,0.0005718987515554,,0.000322588013356,0.0010493579429217,0.0004495790820092,0.0050117899424194,,,,,,0.0028643304424954,,0.0005501288787736,0.0016408895049617,0.0004722174169764,,,,,,,0.0024952675959387,0.0011261263136323,0.0002948181497622,0.0018325770053623,,,,
351,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans,85698,0.0020848559669793,,0.0004894178538431,0.0003692779411003,,,,,,,,,0.0003269439590709,,,,,0.0003061588720181,,,,0.0010915122110019,,0.0006534049296067,0.0006965467584715,,,,,,,,,,,,,,0.0002450423036878,,,,,0.0001746713062555,,,,,,,,,0.0005176646890907,,0.0002513574795304,,,,,,,,,,0.0012048364357197,,,,,,0.0010726183559577,,0.00022769697669,0.000346671745846,0.0002660197023365,,,,,,,,0.0003910533282254,0.0003871068880595,0.0003496596290696,,,,
352,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella avium,521,0.0005888268230035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002593621778497,,,,,,,,,,,,,,,,,,,,,,,,
353,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella bronchiseptica,518,0.0005715935230383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella genomosp. 8,1416806,0.000416556516831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella parapertussis,519,0.0003536221018056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Candidimonas,Candidimonas bauzanensis,658167,0.0003006433749677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,Pusillimonas sp. ye3,2028345,0.0004716272594618,,0.0007982644602648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax caeni,343013,0.0003521865104363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax carolinensis,553814,0.000551579005083,,,0.0003769630839388,,,,,,,,,,,,,,,,,,0.0007968457353739,,,0.0006155318664156,,,,,,,,,,0.0005069959337239,,,,,,,,,0.0006309079971049,,,,,,,,,,,,,,,,,,0.0001736946783207,,0.000424500431483,0.0003490499019968,,,,,,0.0004101923729696,,,,0.0002663155666106,,,,,,,,,,,0.0002437007801062,,,
360,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax citrulli,80869,0.0004966678378225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003449563507619,,,,,,,,,,,,,,,,,,0.0001822129030305,,,,,,,,,,,,,,,,,,,,,,,,0.0002126284775529,,,
361,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax defluvii,86669,0.0041816830908222,,0.0018242015537111,0.0007210021373885,,0.0003339120676142,,0.0004016481360607,,,,,,,,,0.0006094655526509,,,,,0.0020093916386185,,0.0009827149966689,0.0010647463337152,,,,,,,,,,,,,,,,,,0.0005621555636669,0.0023336341876306,,,,,,,,,,,,0.0003770420920893,,,,0.0003889071477431,,0.0006822641803182,,0.0004008688191845,0.0011056545445078,,,,,,0.0016967641398757,0.0003650601937883,0.0004214727484796,,0.0003457022878011,,0.000458859551696,,,,,,,,0.0005808844962434,0.0007485320963526,,,
362,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax facilis,12917,0.0071789396517646,,0.0018599273858782,0.0007134604529897,,0.0003211572356143,,,,,,,0.0003715218165429,,,,0.0008086650646476,,,,,0.0028232728156003,,0.0009482827858133,0.001302753277098,,,,,,,,0.0004910808884108,,0.0002606695843865,,,,0.0002256514406518,,,,0.0006596473115189,0.002912273831204,,,,,,,,,,,,,,,,,,0.0008171135930992,,0.0004643076956123,0.0011802063461041,,,,,,0.0026578768452916,,0.0004418194997892,,0.0005423282747713,,0.0003586552264029,,,,,,0.0003794431377589,0.0002114481444235,0.0010282891527781,0.0010856729785412,,,
363,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. 1608163,2478662,0.0009940337132048,,0.0003260608035921,,,,,,,,,,,,,,,,,,,0.00022669171035,,,,,,,,,,,,,0.0002653265428889,,,,,,,,,0.0003607527532346,,,,,,,,,,,,,,,,,,,,,0.0002643235754296,,,,,,,,,,,,,,,,,,,,,,,,
364,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. KKS102,358220,0.0018585288645252,,0.0008918981836108,,,0.0005799293631394,0.0004359443097129,0.0006072735235185,,,,,,,,,0.0001853535382141,,,,,0.0010307601506566,,0.0006782879256573,0.0005983732620197,,,,,0.0013090825745266,,,,,0.0004366838619315,,,0.0004314324723309,,,,,0.0007372488762023,0.0015768041881581,,,,,,,,,,,,,,,,,,0.0002415558141263,,,0.0004968945462371,,,,,,0.0008908051672616,,,,0.0004595680354912,,,,,,,,,0.0002410045583294,0.0004322861573275,0.0005924091991188,,,
365,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. RAC01,1842533,0.0039075326320871,,0.0015550176484055,0.0006732500550545,,0.000296593322114,,0.0003322290069672,,,,,0.0005856852431352,,,,0.0004270631570824,,,,,0.0017072710877079,,0.0005435103652318,0.0011694119866296,0.0005515146088107,,,,,,,,,0.0003851481418238,,,,,,,,,0.00145712972336,,,,,,,,,,,,,,,,,,0.000564115581842,,0.0004740601078095,0.000709726796649,,,,,,0.0018403885107341,0.0003190899121617,0.0003009478437598,,0.0004536354372621,,0.0003364682554638,,,,,,,0.0001373777362648,0.0004807221417224,0.0005974128761732,,,
366,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. T1,1858609,0.0007923686826407,,0.0003394681227357,,,,,0.0004176744625293,,,,,,,,,,,,,,0.0004867741759511,,,,,,,,,,,,,,,,,,,,,,0.0004117708142099,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005354184905616,,,,,,,,,,,,,0.000204623650478,,,,,
367,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax valerianellae,187868,0.0004156139948524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax wautersii,1177982,0.0008179108349026,,0.0009192162880648,0.0003149215353874,,,,0.0006327976377439,,,,,,,,,,,,,,0.0008372730899204,,,0.0003881032778498,,,,,,,,,,,,,,,,,,,0.0003932739577117,,,,,,,,,,,,,,,,,,0.0001743211097187,,,,,,,,,0.0012517296616157,,,,,,,,,,,,,0.0001765011450554,,0.0002083287602276,,,
369,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga aquatica,1854763,0.0005347038751859,,,,,,,,,,,,,,,,,0.0004215966810629,,,,0.0002584794094343,,,0.0006328791884828,,,,,,,,,,,,,0.0005607302633759,,0.0003691146252766,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002971143347967,,,,,,,,,,,,,,,,,,0.0001477947436128,,,,,
370,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga atypica,249409,0.0005392781854982,0.0005204540039197,0.000544801604314,0.0009008104815385,,,,,,,,,,,,,0.0002234980161231,0.0003841761764185,,,,0.0003693109909794,,0.0006867058020782,0.0013869517124023,,,,,,,,,,0.0007028683166061,,,,0.0009263927381085,,,,,,,,,0.0006144302225363,,,,,,,0.0009638332327177,,,,,0.0003175431989707,,,,0.0006119126932426,,,,,,,,,0.0002982021590922,,0.0005238044671028,,,,,,,,,,0.0005456850051389,,,,
371,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga crassostreae,1763535,0.0003481177217271,,,,,,,,,,,,,,,,,,,,,0.0002751317818761,,,0.0003450324532789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga defluvii,249410,0.0006336549209948,,,,,,,,,,,,,,,,,0.0002385117318855,,,,0.0004579732204804,,,0.0009929107928915,,,,,,,,,,,,,,0.0004066664127497,,,,,,,,,,,,,,,,,,,,,0.000363328547411,,,,0.0006968936902986,,,,,,,,,0.0003457476120708,,,,,,,,,,,,,,,,
373,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga intermedia,65786,0.0010702553254204,,,,,,,,,,,,0.000260526039821,,,,,0.0010489162926365,,,,,,0.0006582936088724,0.0009578526884871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000171763283458,,,,,,,,0.0002372653074081,,,,,,
374,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga laconesensis,1805971,0.0023673351312903,,0.0009467605113019,0.0007895866906604,,,,0.0004207395075754,,,,,,,,,0.0002560668111549,0.0006395716040518,,,,0.004055891403058,,0.0006035718974386,0.0104743261247752,0.0005566234019299,,,,,,,,,,,0.0005727534241,,0.0018367225467971,0.0004294879942213,,,,0.0004030723654786,,,,,,,,,,,0.0005679828123527,,,,,0.0006037065501252,,0.0003766650533157,,0.0010575933873316,,,,,,,,,0.0006500205492632,,0.000565774721032,,,,,,,,,0.0002207159487227,,,,,
375,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga palleronii,65655,0.000261861156301,,0.0003165809113702,0.0007953562652275,,,,,,,,,,,,,0.0003224691824621,0.0004486334127375,,,,0.0002302091341931,,,0.0011290477793327,,,,,,,,,,,,,,0.0003754796269495,,,,,0.000224476873379,,,,,,,,,,,0.0012048284756326,,,,,0.0002515379444031,,,,0.0006840786029775,,,,,,,,,0.0003975840940509,,0.0002968107361468,,,,,,,,,,,,,,
376,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. PAMC20947,2565558,0.0013529352487086,,0.000379004506964,,,,,0.0003027603192144,,,,,,,,,,0.0003759409760337,,,,0.0020729109386332,,,0.0045814373362181,0.000546753579494,,0.000150339543573,,,,,,,,,,0.0005915920012123,,0.0004192534024509,,,,,,,,,,,,,,,0.0004194134854732,,,,,,,,,0.0002578117763194,,,,,,,,,0.0002897713855592,,,,,,,,,,,0.0002611142199946,,,,,
377,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. PBC,795665,0.0342454245197673,0.0063259786981086,0.0029237454741419,0.0016670957376033,,,,0.0004918846842819,,,,0.0029601421812571,0.0039423472812409,0.0010371136072735,0.0016635723015027,,0.000338785590229,0.0295911561159645,,,,0.003903765980936,0.0006924388980375,0.0185491057401628,0.021637324871516,,0.0008391787969786,,,,,,0.0012408499980048,,0.0009025257580946,0.0006497309891977,0.0030480081362431,0.0003799979525355,0.0002838966637106,,,0.0007826625759427,0.0008398939904343,0.0004007049567422,,,,0.0032861302622953,,,0.0008740262630356,0.0006374330155167,0.0005320352922304,,0.0007310293764842,,0.0010184295672816,,,0.001492884042295,,0.0001200194818684,0.0003395585195429,0.0002884389838896,,,,0.0002705284596536,0.0005587753065498,,0.0004941971366563,,0.0009361366697362,,0.0044504185044466,0.0002149655705217,,,0.0012238539884429,,,0.0042161412901048,0.0029217285166252,0.0001089553543135,0.005212506637447,,,,
378,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. RAC07,1842537,0.0009369757314052,,0.0005055617916901,0.0011052713028,,,,0.0003890291727522,,,,,,,,,,,,,,0.0018991058117658,,0.0007988279950799,0.0061123874149775,,,,,,,,,,,,,,0.0002630552526444,,,,,0.0004394825032403,,,0.0004765120988339,,,,,,,,0.0012655901239349,,0.000628630691535,,,0.0002482963816956,,,,0.0009114931009018,,,,,,,0.0004841544172332,,0.0004549918341611,,0.0005664187312174,,,,,,,,,0.0003630509594304,,,,,
379,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga taeniospiralis,65656,0.0005662097377868,,,,,,0.0004503598590042,0.0003883736883593,,,,,,,,,,,,,,0.00111200180869,,,0.0027422266483724,0.0004734622042401,,0.0001915845551509,,,,,,,,,0.0006820653199424,0.0006802922396848,,0.0002698321137004,,,,,,,,,,0.0006978937440017,,,,,,,,,,,,,,0.0002005471458561,,,,,,,0.000334000171232,,0.000174346018982,,,,,,,,,,,,,,,,
